,poisonous,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-number,ring-type,spore-print-color,population,habitat
6005,1,f,y,e,f,s,f,c,n,b,t,?,s,k,p,p,w,o,e,w,v,d
6006,1,k,y,n,f,y,f,c,n,b,t,?,k,s,p,p,w,o,e,w,v,l
6007,1,f,y,e,f,y,f,c,n,b,t,?,s,s,w,w,w,o,e,w,v,p
6008,1,x,s,e,f,s,f,c,n,b,t,?,s,k,p,w,w,o,e,w,v,l
6009,1,f,y,n,f,f,f,c,n,b,t,?,s,k,p,p,w,o,e,w,v,p
6010,1,f,y,e,f,f,f,c,n,b,t,?,k,k,p,w,w,o,e,w,v,d
6011,1,x,s,e,f,s,f,c,n,b,t,?,s,s,w,p,w,o,e,w,v,l
6012,1,x,s,n,f,s,f,c,n,b,t,?,k,k,p,p,w,o,e,w,v,l
6013,1,f,s,e,f,f,f,c,n,b,t,?,k,s,p,w,w,o,e,w,v,d
6014,1,f,s,e,f,y,f,c,n,b,t,?,k,k,w,p,w,o,e,w,v,l
6015,1,f,y,e,f,f,f,c,n,b,t,?,s,k,p,p,w,o,e,w,v,p
6016,1,f,y,n,f,y,f,c,n,b,t,?,s,k,p,p,w,o,e,w,v,p
6017,1,f,y,n,f,f,f,c,n,b,t,?,k,s,p,w,w,o,e,w,v,p
6018,1,x,y,e,f,s,f,c,n,b,t,?,k,s,w,p,w,o,e,w,v,d
6019,1,k,s,n,f,y,f,c,n,b,t,?,s,k,p,p,w,o,e,w,v,p
6020,1,x,s,n,f,f,f,c,n,b,t,?,s,s,w,w,w,o,e,w,v,l
6021,1,f,s,e,f,y,f,c,n,b,t,?,k,k,p,w,w,o,e,w,v,d
6022,1,f,y,e,f,s,f,c,n,b,t,?,k,k,w,w,w,o,e,w,v,l
6023,1,k,s,e,f,y,f,c,n,b,t,?,s,s,p,p,w,o,e,w,v,p
6024,1,f,y,e,f,y,f,c,n,b,t,?,k,s,p,p,w,o,e,w,v,d
6025,1,x,s,n,f,s,f,c,n,b,t,?,k,k,w,w,w,o,e,w,v,p
6026,1,f,s,e,f,y,f,c,n,b,t,?,k,k,w,w,w,o,e,w,v,d
6027,1,f,s,n,f,y,f,c,n,b,t,?,k,k,w,w,w,o,e,w,v,l
6028,1,f,y,e,f,s,f,c,n,b,t,?,k,s,p,p,w,o,e,w,v,d
6029,1,f,s,e,f,y,f,c,n,b,t,?,s,s,w,p,w,o,e,w,v,l
6030,1,f,s,n,f,s,f,c,n,b,t,?,k,k,w,w,w,o,e,w,v,p
6031,1,f,y,e,f,s,f,c,n,b,t,?,s,k,w,p,w,o,e,w,v,p
6032,1,x,s,e,f,s,f,c,n,b,t,?,k,k,p,w,w,o,e,w,v,l
6033,1,f,s,e,f,f,f,c,n,b,t,?,s,k,w,w,w,o,e,w,v,p
6034,1,x,s,n,f,s,f,c,n,b,t,?,k,k,w,w,w,o,e,w,v,d
6035,1,f,y,n,f,s,f,c,n,b,t,?,s,k,w,p,w,o,e,w,v,p
6036,1,x,y,e,f,f,f,c,n,b,t,?,k,s,w,w,w,o,e,w,v,l
6037,1,f,y,n,f,y,f,c,n,b,t,?,k,s,p,w,w,o,e,w,v,l
6038,0,others,s,n,f,n,a,c,b,others,e,?,s,s,others,others,others,o,p,n,c,l
6039,1,f,s,n,f,y,f,c,n,b,t,?,k,k,p,p,w,o,e,w,v,d
6040,0,x,s,n,f,n,a,c,b,others,e,?,s,s,others,others,others,o,p,n,v,l
6041,1,f,y,e,f,y,f,c,n,b,t,?,s,s,p,p,w,o,e,w,v,d
6042,1,f,y,n,f,s,f,c,n,b,t,?,k,s,p,w,w,o,e,w,v,l
6043,1,f,y,e,f,y,f,c,n,b,t,?,s,k,w,p,w,o,e,w,v,p
6044,1,f,s,n,f,y,f,c,n,b,t,?,k,s,w,w,w,o,e,w,v,l
6045,1,x,y,e,f,y,f,c,n,b,t,?,s,k,w,w,w,o,e,w,v,l
6046,1,x,s,n,f,f,f,c,n,b,t,?,s,s,p,p,w,o,e,w,v,d
6047,1,f,s,n,f,s,f,c,n,b,t,?,s,k,w,p,w,o,e,w,v,d
6048,1,f,y,e,f,y,f,c,n,b,t,?,s,k,w,w,w,o,e,w,v,d
6049,1,f,s,n,f,f,f,c,n,b,t,?,k,k,w,w,w,o,e,w,v,d
6050,1,f,s,n,f,s,f,c,n,b,t,?,s,k,p,w,w,o,e,w,v,p
6051,1,f,s,n,f,f,f,c,n,b,t,?,s,k,w,w,w,o,e,w,v,l
6052,1,f,y,e,f,s,f,c,n,b,t,?,k,s,w,p,w,o,e,w,v,d
6053,1,f,s,e,f,y,f,c,n,b,t,?,s,k,p,p,w,o,e,w,v,l
6054,1,x,y,e,f,f,f,c,n,b,t,?,s,k,w,p,w,o,e,w,v,l
6055,1,x,s,e,f,y,f,c,n,b,t,?,k,s,w,p,w,o,e,w,v,d
6056,1,f,s,e,f,f,f,c,n,b,t,?,s,s,p,p,w,o,e,w,v,d
6057,1,f,y,n,f,y,f,c,n,b,t,?,k,s,w,w,w,o,e,w,v,p
6058,1,x,y,e,f,f,f,c,n,b,t,?,k,s,w,p,w,o,e,w,v,d
6059,1,k,s,e,f,s,f,c,n,b,t,?,s,s,w,p,w,o,e,w,v,l
6060,1,k,s,n,f,f,f,c,n,b,t,?,k,k,w,p,w,o,e,w,v,l
6061,1,f,y,n,f,f,f,c,n,b,t,?,s,s,p,w,w,o,e,w,v,d
6062,1,x,s,e,f,s,f,c,n,b,t,?,s,s,p,p,w,o,e,w,v,l
6063,1,x,y,e,f,f,f,c,n,b,t,?,k,k,w,p,w,o,e,w,v,l
6064,1,f,y,e,f,s,f,c,n,b,t,?,s,s,w,p,w,o,e,w,v,p
6065,1,f,y,n,f,s,f,c,n,b,t,?,s,s,p,w,w,o,e,w,v,l
6066,1,f,s,e,f,f,f,c,n,b,t,?,s,k,w,p,w,o,e,w,v,p
6067,1,x,s,n,f,s,f,c,n,b,t,?,s,k,p,w,w,o,e,w,v,p
6068,0,x,others,w,f,n,f,w,b,w,e,?,k,k,w,w,w,others,p,w,n,g
6069,1,f,y,n,f,y,f,c,n,b,t,?,s,k,w,p,w,o,e,w,v,p
6070,1,x,s,n,f,f,f,c,n,b,t,?,s,k,p,p,w,o,e,w,v,d
6071,1,x,s,e,f,f,f,c,n,b,t,?,s,s,p,w,w,o,e,w,v,d
6072,1,f,s,n,f,s,f,c,n,b,t,?,s,s,p,w,w,o,e,w,v,l
6073,1,f,s,n,f,s,f,c,n,b,t,?,s,k,p,p,w,o,e,w,v,l
6074,1,x,y,e,f,s,f,c,n,b,t,?,k,k,w,p,w,o,e,w,v,l
6075,1,x,s,e,f,f,f,c,n,b,t,?,k,s,p,p,w,o,e,w,v,d
6076,1,f,s,n,f,y,f,c,n,b,t,?,s,k,w,p,w,o,e,w,v,l
6077,1,k,s,n,f,f,f,c,n,b,t,?,k,k,p,p,w,o,e,w,v,p
6078,1,f,y,n,f,s,f,c,n,b,t,?,k,s,w,w,w,o,e,w,v,p
6079,1,x,s,n,f,s,f,c,n,b,t,?,k,s,p,p,w,o,e,w,v,l
6080,1,f,y,e,f,y,f,c,n,b,t,?,k,s,p,w,w,o,e,w,v,l
6081,1,x,s,e,f,y,f,c,n,b,t,?,k,k,p,p,w,o,e,w,v,d
6082,1,f,s,n,f,s,f,c,n,b,t,?,k,k,p,w,w,o,e,w,v,l
6083,1,f,y,n,f,s,f,c,n,b,t,?,s,s,p,w,w,o,e,w,v,p
6084,1,k,y,n,f,y,f,c,n,b,t,?,k,s,w,p,w,o,e,w,v,l
6085,1,f,y,n,f,s,f,c,n,b,t,?,k,s,p,p,w,o,e,w,v,d
6086,1,f,s,n,f,y,f,c,n,b,t,?,k,s,w,p,w,o,e,w,v,d
6087,1,x,s,e,f,s,f,c,n,b,t,?,s,s,p,w,w,o,e,w,v,l
6088,1,f,s,n,f,y,f,c,n,b,t,?,s,s,p,p,w,o,e,w,v,l
6089,1,f,s,n,f,s,f,c,n,b,t,?,s,k,p,w,w,o,e,w,v,d
6090,1,f,s,e,f,f,f,c,n,b,t,?,s,k,p,p,w,o,e,w,v,l
6091,1,f,y,n,f,y,f,c,n,b,t,?,s,k,w,p,w,o,e,w,v,l
6092,1,f,s,n,f,f,f,c,n,b,t,?,k,k,p,p,w,o,e,w,v,d
6093,1,f,y,n,f,f,f,c,n,b,t,?,s,k,p,p,w,o,e,w,v,l
6094,1,f,s,e,f,y,f,c,n,b,t,?,s,k,p,w,w,o,e,w,v,l
6095,1,f,s,e,f,f,f,c,n,b,t,?,s,s,w,p,w,o,e,w,v,l
6096,1,x,y,e,f,f,f,c,n,b,t,?,s,k,w,w,w,o,e,w,v,p
6097,1,f,s,n,f,y,f,c,n,b,t,?,s,k,w,p,w,o,e,w,v,p
6098,1,x,y,e,f,y,f,c,n,b,t,?,s,k,w,p,w,o,e,w,v,d
6099,1,f,y,e,f,f,f,c,n,b,t,?,k,s,w,w,w,o,e,w,v,l
6100,1,x,s,n,f,f,f,c,n,b,t,?,s,k,p,w,w,o,e,w,v,p
6101,1,f,y,n,f,s,f,c,n,b,t,?,s,s,w,w,w,o,e,w,v,p
6102,1,f,y,e,f,f,f,c,n,b,t,?,s,s,p,p,w,o,e,w,v,d
6103,1,x,y,e,f,s,f,c,n,b,t,?,k,s,p,w,w,o,e,w,v,l
6104,1,f,y,n,f,y,f,c,n,b,t,?,s,k,w,w,w,o,e,w,v,d
6105,1,f,y,n,f,y,f,c,n,b,t,?,s,k,p,p,w,o,e,w,v,l
6106,1,x,y,e,f,s,f,c,n,b,t,?,s,k,p,p,w,o,e,w,v,l
6107,1,f,y,n,f,y,f,c,n,b,t,?,k,k,p,p,w,o,e,w,v,l
6108,1,f,s,n,f,s,f,c,n,b,t,?,k,s,p,w,w,o,e,w,v,l
6109,1,x,s,n,f,f,f,c,n,b,t,?,s,s,p,p,w,o,e,w,v,p
6110,1,f,y,e,f,y,f,c,n,b,t,?,k,k,w,p,w,o,e,w,v,p
6111,1,x,y,e,f,s,f,c,n,b,t,?,k,k,p,w,w,o,e,w,v,l
6112,1,x,s,e,f,f,f,c,n,b,t,?,k,k,w,p,w,o,e,w,v,p
6113,1,f,s,e,f,f,f,c,n,b,t,?,s,s,w,w,w,o,e,w,v,l
6114,1,f,y,e,f,f,f,c,n,b,t,?,k,s,p,p,w,o,e,w,v,d
6115,1,x,y,e,f,s,f,c,n,b,t,?,s,k,w,w,w,o,e,w,v,l
6116,1,x,y,e,f,s,f,c,n,b,t,?,s,k,p,w,w,o,e,w,v,l
6117,1,x,s,n,f,f,f,c,n,b,t,?,s,s,w,p,w,o,e,w,v,l
6118,1,x,s,e,f,f,f,c,n,b,t,?,s,s,p,p,w,o,e,w,v,l
6119,1,k,s,e,f,s,f,c,n,b,t,?,k,k,p,w,w,o,e,w,v,p
6120,0,x,s,others,t,n,f,c,b,w,e,b,s,s,w,w,w,others,p,w,v,p
6121,1,x,s,e,f,y,f,c,n,b,t,?,s,k,w,p,w,o,e,w,v,p
6122,1,f,s,n,f,y,f,c,n,b,t,?,s,s,w,p,w,o,e,w,v,d
6123,1,x,s,n,f,y,f,c,n,b,t,?,s,k,p,w,w,o,e,w,v,l
6124,1,f,y,n,f,s,f,c,n,b,t,?,s,k,p,p,w,o,e,w,v,p
6125,1,f,y,e,f,y,f,c,n,b,t,?,s,k,p,w,w,o,e,w,v,l
6126,1,f,s,e,f,s,f,c,n,b,t,?,s,s,w,w,w,o,e,w,v,l
6127,1,x,y,e,f,f,f,c,n,b,t,?,k,k,p,p,w,o,e,w,v,l
6128,1,x,s,e,f,f,f,c,n,b,t,?,k,s,p,w,w,o,e,w,v,l
6129,1,x,s,n,f,y,f,c,n,b,t,?,k,k,w,p,w,o,e,w,v,d
6130,1,x,y,e,f,f,f,c,n,b,t,?,k,s,w,w,w,o,e,w,v,d
6131,1,f,s,e,f,f,f,c,n,b,t,?,k,s,w,p,w,o,e,w,v,p
6132,1,f,s,n,f,y,f,c,n,b,t,?,s,k,w,w,w,o,e,w,v,l
6133,1,f,y,e,f,y,f,c,n,b,t,?,k,s,w,w,w,o,e,w,v,p
6134,1,x,y,e,f,s,f,c,n,b,t,?,k,s,p,p,w,o,e,w,v,l
6135,1,k,s,e,f,f,f,c,n,b,t,?,s,s,w,w,w,o,e,w,v,p
6136,1,f,y,n,f,s,f,c,n,b,t,?,s,s,w,w,w,o,e,w,v,d
6137,1,f,s,n,f,y,f,c,n,b,t,?,s,k,w,w,w,o,e,w,v,d
6138,1,x,s,e,f,y,f,c,n,b,t,?,k,k,w,p,w,o,e,w,v,p
6139,1,f,s,n,f,f,f,c,n,b,t,?,s,s,w,p,w,o,e,w,v,l
6140,1,f,s,e,f,s,f,c,n,b,t,?,k,k,w,p,w,o,e,w,v,p
6141,1,f,y,e,f,y,f,c,n,b,t,?,s,s,p,w,w,o,e,w,v,l
6142,0,others,others,w,f,n,f,w,b,g,e,?,s,s,w,w,w,others,p,w,n,g
6143,1,x,y,e,f,s,f,c,n,b,t,?,s,s,w,p,w,o,e,w,v,l
6144,1,x,y,e,f,f,f,c,n,b,t,?,k,k,p,p,w,o,e,w,v,p
6145,1,f,y,e,f,s,f,c,n,b,t,?,k,s,w,w,w,o,e,w,v,l
6146,1,f,y,e,f,y,f,c,n,b,t,?,s,k,w,p,w,o,e,w,v,l
6147,0,k,others,w,f,n,f,w,b,g,e,?,k,s,w,w,w,others,p,w,s,g
6148,1,x,s,n,f,s,f,c,n,b,t,?,k,k,p,w,w,o,e,w,v,p
6149,1,f,s,n,f,s,f,c,n,b,t,?,k,s,p,p,w,o,e,w,v,p
6150,1,x,s,n,f,s,f,c,n,b,t,?,s,s,p,p,w,o,e,w,v,d
6151,1,f,s,e,f,f,f,c,n,b,t,?,k,k,w,w,w,o,e,w,v,d
6152,1,x,s,n,f,f,f,c,n,b,t,?,s,k,w,p,w,o,e,w,v,p
6153,1,x,s,n,f,f,f,c,n,b,t,?,k,k,w,p,w,o,e,w,v,p
6154,1,x,s,e,f,s,f,c,n,b,t,?,k,k,w,p,w,o,e,w,v,p
6155,1,k,s,n,f,y,f,c,n,b,t,?,s,s,w,p,w,o,e,w,v,d
6156,1,x,y,e,f,f,f,c,n,b,t,?,s,s,w,w,w,o,e,w,v,d
6157,1,x,s,e,f,f,f,c,n,b,t,?,s,s,w,p,w,o,e,w,v,d
6158,1,x,y,e,f,f,f,c,n,b,t,?,k,k,w,w,w,o,e,w,v,d
6159,1,x,s,e,f,s,f,c,n,b,t,?,s,s,w,w,w,o,e,w,v,d
6160,1,x,s,e,f,f,f,c,n,b,t,?,s,s,p,p,w,o,e,w,v,d
6161,1,x,s,e,f,s,f,c,n,b,t,?,k,k,w,p,w,o,e,w,v,l
6162,1,x,s,e,f,s,f,c,n,b,t,?,s,s,w,p,w,o,e,w,v,d
6163,1,f,y,e,f,s,f,c,n,b,t,?,s,k,w,w,w,o,e,w,v,d
6164,1,x,s,n,f,y,f,c,n,b,t,?,s,s,p,w,w,o,e,w,v,d
6165,1,f,s,n,f,y,f,c,n,b,t,?,s,s,p,w,w,o,e,w,v,d
6166,1,x,s,e,f,f,f,c,n,b,t,?,k,k,w,w,w,o,e,w,v,d
6167,1,f,s,e,f,y,f,c,n,b,t,?,s,k,p,w,w,o,e,w,v,p
6168,1,x,s,n,f,y,f,c,n,b,t,?,s,k,w,p,w,o,e,w,v,l
6169,1,f,y,e,f,y,f,c,n,b,t,?,s,s,p,w,w,o,e,w,v,d
6170,1,x,s,n,f,y,f,c,n,b,t,?,k,s,w,p,w,o,e,w,v,l
6171,1,k,s,n,f,f,f,c,n,b,t,?,k,k,p,w,w,o,e,w,v,p
6172,1,f,s,e,f,f,f,c,n,b,t,?,s,s,p,p,w,o,e,w,v,l
6173,1,f,s,e,f,f,f,c,n,b,t,?,k,s,p,p,w,o,e,w,v,l
6174,1,f,y,e,f,f,f,c,n,b,t,?,s,s,w,p,w,o,e,w,v,p
6175,1,k,s,n,f,f,f,c,n,b,t,?,s,k,p,p,w,o,e,w,v,p
6176,1,f,y,n,f,f,f,c,n,b,t,?,k,s,w,w,w,o,e,w,v,l
6177,1,f,s,e,f,f,f,c,n,b,t,?,s,s,w,w,w,o,e,w,v,p
6178,1,x,y,e,f,s,f,c,n,b,t,?,k,s,w,w,w,o,e,w,v,d
6179,1,f,s,e,f,y,f,c,n,b,t,?,s,s,p,w,w,o,e,w,v,l
6180,1,f,y,e,f,f,f,c,n,b,t,?,s,s,p,p,w,o,e,w,v,l
6181,1,f,s,n,f,s,f,c,n,b,t,?,k,k,p,w,w,o,e,w,v,d
6182,1,f,s,n,f,f,f,c,n,b,t,?,k,s,p,w,w,o,e,w,v,d
6183,1,x,y,e,f,s,f,c,n,b,t,?,k,k,w,w,w,o,e,w,v,p
6184,1,x,y,e,f,s,f,c,n,b,t,?,k,k,p,p,w,o,e,w,v,l
6185,1,f,s,e,f,y,f,c,n,b,t,?,k,k,w,p,w,o,e,w,v,p
6186,1,k,y,e,f,f,f,c,n,b,t,?,k,k,w,w,w,o,e,w,v,d
6187,1,f,y,e,f,s,f,c,n,b,t,?,k,k,p,w,w,o,e,w,v,p
6188,1,k,y,n,f,s,f,c,n,b,t,?,s,k,w,p,w,o,e,w,v,d
6189,1,x,s,e,f,s,f,c,n,b,t,?,k,s,w,p,w,o,e,w,v,l
6190,1,x,y,e,f,s,f,c,n,b,t,?,s,k,w,p,w,o,e,w,v,p
6191,1,x,s,n,f,f,f,c,n,b,t,?,s,k,p,w,w,o,e,w,v,l
6192,1,f,y,n,f,f,f,c,n,b,t,?,s,s,p,p,w,o,e,w,v,l
6193,1,x,s,e,f,f,f,c,n,b,t,?,k,k,p,p,w,o,e,w,v,p
6194,0,others,s,g,f,n,f,w,b,w,e,?,s,k,w,w,w,others,p,w,n,g
6195,1,x,y,e,f,s,f,c,n,b,t,?,k,k,p,p,w,o,e,w,v,p
6196,1,x,s,e,f,s,f,c,n,b,t,?,k,s,p,w,w,o,e,w,v,d
6197,1,f,y,e,f,s,f,c,n,b,t,?,s,s,p,p,w,o,e,w,v,l
6198,1,x,s,e,f,y,f,c,n,b,t,?,k,s,w,p,w,o,e,w,v,p
6199,1,f,y,e,f,y,f,c,n,b,t,?,s,k,p,w,w,o,e,w,v,d
6200,1,f,y,e,f,f,f,c,n,b,t,?,k,k,w,p,w,o,e,w,v,l
6201,1,x,s,n,f,f,f,c,n,b,t,?,k,k,w,w,w,o,e,w,v,d
6202,1,f,y,n,f,f,f,c,n,b,t,?,k,s,w,p,w,o,e,w,v,p
6203,0,k,s,w,f,n,f,w,b,g,e,?,k,s,w,w,w,others,p,w,s,g
6204,1,f,y,e,f,s,f,c,n,b,t,?,k,k,w,w,w,o,e,w,v,p
6205,1,x,s,e,f,f,f,c,n,b,t,?,s,s,w,p,w,o,e,w,v,p
6206,1,f,y,n,f,y,f,c,n,b,t,?,k,s,w,p,w,o,e,w,v,l
6207,1,f,y,n,f,s,f,c,n,b,t,?,k,k,p,w,w,o,e,w,v,l
6208,1,x,s,e,f,y,f,c,n,b,t,?,k,k,w,p,w,o,e,w,v,l
6209,1,f,y,e,f,y,f,c,n,b,t,?,k,k,w,w,w,o,e,w,v,d
6210,1,f,y,e,f,f,f,c,n,b,t,?,k,k,p,w,w,o,e,w,v,p
6211,1,f,s,n,f,y,f,c,n,b,t,?,s,k,w,w,w,o,e,w,v,p
6212,1,x,y,e,f,f,f,c,n,b,t,?,s,k,p,w,w,o,e,w,v,p
6213,1,f,y,e,f,s,f,c,n,b,t,?,s,k,p,w,w,o,e,w,v,d
6214,0,others,others,g,f,n,f,w,b,p,e,?,k,s,w,w,w,others,p,w,n,g
6215,1,k,y,e,f,s,f,c,n,b,t,?,s,k,w,w,w,o,e,w,v,l
6216,1,x,y,e,f,f,f,c,n,b,t,?,s,s,p,w,w,o,e,w,v,l
6217,1,k,s,e,f,f,f,c,n,b,t,?,s,k,w,p,w,o,e,w,v,l
6218,1,x,s,n,f,s,f,c,n,b,t,?,s,k,p,p,w,o,e,w,v,p
6219,0,k,s,w,f,n,f,w,b,g,e,?,s,k,w,w,w,others,p,w,s,g
6220,1,f,s,e,f,s,f,c,n,b,t,?,s,s,p,p,w,o,e,w,v,d
6221,1,x,s,n,f,y,f,c,n,b,t,?,k,s,p,p,w,o,e,w,v,p
6222,1,k,s,e,f,f,f,c,n,b,t,?,s,k,w,w,w,o,e,w,v,p
6223,1,k,y,n,f,s,f,c,n,b,t,?,k,k,w,w,w,o,e,w,v,l
6224,1,k,y,e,f,f,f,c,n,b,t,?,k,s,p,p,w,o,e,w,v,p
6225,1,x,s,e,f,y,f,c,n,b,t,?,k,s,w,w,w,o,e,w,v,d
6226,1,f,s,e,f,s,f,c,n,b,t,?,s,k,p,p,w,o,e,w,v,p
6227,1,f,y,e,f,f,f,c,n,b,t,?,k,k,p,p,w,o,e,w,v,p
6228,1,x,y,e,f,s,f,c,n,b,t,?,s,k,p,p,w,o,e,w,v,d
6229,1,f,y,n,f,y,f,c,n,b,t,?,s,s,p,w,w,o,e,w,v,d
6230,1,x,y,e,f,y,f,c,n,b,t,?,s,s,p,w,w,o,e,w,v,d
6231,1,f,y,n,f,y,f,c,n,b,t,?,s,s,w,p,w,o,e,w,v,l
6232,1,x,y,e,f,y,f,c,n,b,t,?,s,s,w,p,w,o,e,w,v,l
6233,1,k,y,n,f,y,f,c,n,b,t,?,k,k,w,p,w,o,e,w,v,l
6234,1,f,s,e,f,f,f,c,n,b,t,?,s,k,w,w,w,o,e,w,v,l
6235,1,x,s,n,f,f,f,c,n,b,t,?,k,s,p,p,w,o,e,w,v,p
6236,1,f,y,n,f,f,f,c,n,b,t,?,k,s,p,p,w,o,e,w,v,d
6237,1,f,s,e,f,s,f,c,n,b,t,?,s,k,w,p,w,o,e,w,v,d
6238,1,x,s,e,f,y,f,c,n,b,t,?,k,k,p,w,w,o,e,w,v,d
6239,1,f,s,n,f,y,f,c,n,b,t,?,s,k,w,p,w,o,e,w,v,d
6240,1,f,y,n,f,s,f,c,n,b,t,?,s,k,p,p,w,o,e,w,v,l
6241,1,x,y,e,f,f,f,c,n,b,t,?,s,s,p,p,w,o,e,w,v,d
6242,1,x,s,e,f,f,f,c,n,b,t,?,s,k,p,p,w,o,e,w,v,d
6243,1,f,y,e,f,y,f,c,n,b,t,?,s,s,p,p,w,o,e,w,v,l
6244,1,f,s,e,f,y,f,c,n,b,t,?,k,s,p,w,w,o,e,w,v,l
6245,1,f,y,e,f,f,f,c,n,b,t,?,k,s,w,p,w,o,e,w,v,d
6246,1,x,s,n,f,s,f,c,n,b,t,?,s,s,p,w,w,o,e,w,v,l
6247,1,f,s,n,f,s,f,c,n,b,t,?,s,k,w,w,w,o,e,w,v,d
6248,1,x,s,n,f,f,f,c,n,b,t,?,k,k,p,w,w,o,e,w,v,l
6249,1,f,y,n,f,y,f,c,n,b,t,?,k,k,w,p,w,o,e,w,v,p
6250,1,k,y,n,f,s,f,c,n,b,t,?,k,k,p,w,w,o,e,w,v,d
6251,1,x,s,e,f,s,f,c,n,b,t,?,s,k,p,w,w,o,e,w,v,p
6252,1,f,y,n,f,f,f,c,n,b,t,?,k,s,w,w,w,o,e,w,v,d
6253,1,x,y,e,f,s,f,c,n,b,t,?,s,k,p,p,w,o,e,w,v,p
6254,1,f,y,e,f,s,f,c,n,b,t,?,k,k,p,w,w,o,e,w,v,d
6255,1,x,y,e,f,y,f,c,n,b,t,?,s,k,w,w,w,o,e,w,v,d
6256,1,f,y,e,f,y,f,c,n,b,t,?,k,s,w,w,w,o,e,w,v,l
6257,1,f,y,e,f,s,f,c,n,b,t,?,s,s,w,p,w,o,e,w,v,d
6258,1,f,s,e,f,s,f,c,n,b,t,?,s,k,w,w,w,o,e,w,v,l
6259,1,k,y,e,f,y,f,c,n,b,t,?,k,k,w,w,w,o,e,w,v,l
6260,1,x,s,e,f,f,f,c,n,b,t,?,s,k,p,p,w,o,e,w,v,p
6261,0,k,s,g,f,n,f,w,b,g,e,?,k,s,w,w,w,others,p,w,s,g
6262,1,x,s,n,f,y,f,c,n,b,t,?,k,s,p,w,w,o,e,w,v,l
6263,1,f,s,e,f,s,f,c,n,b,t,?,s,k,p,w,w,o,e,w,v,d
6264,1,f,s,n,f,y,f,c,n,b,t,?,s,k,p,p,w,o,e,w,v,d
6265,1,f,s,e,f,s,f,c,n,b,t,?,k,k,p,p,w,o,e,w,v,l
6266,1,f,y,n,f,s,f,c,n,b,t,?,k,s,p,p,w,o,e,w,v,p
6267,1,x,s,e,f,y,f,c,n,b,t,?,s,s,w,p,w,o,e,w,v,p
6268,1,x,s,e,f,s,f,c,n,b,t,?,s,k,w,w,w,o,e,w,v,p
6269,1,x,s,e,f,y,f,c,n,b,t,?,s,s,w,p,w,o,e,w,v,d
6270,1,x,s,e,f,f,f,c,n,b,t,?,k,s,p,w,w,o,e,w,v,p
6271,1,f,s,e,f,s,f,c,n,b,t,?,s,s,p,w,w,o,e,w,v,d
6272,1,x,s,e,f,s,f,c,n,b,t,?,s,k,p,p,w,o,e,w,v,p
6273,1,x,s,n,f,f,f,c,n,b,t,?,s,k,p,p,w,o,e,w,v,l
6274,1,f,s,n,f,s,f,c,n,b,t,?,s,k,p,w,w,o,e,w,v,l
6275,1,k,y,n,f,y,f,c,n,b,t,?,k,s,w,w,w,o,e,w,v,d
6276,1,x,y,e,f,s,f,c,n,b,t,?,k,s,p,w,w,o,e,w,v,p
6277,1,x,s,n,f,f,f,c,n,b,t,?,k,s,p,w,w,o,e,w,v,l
6278,1,x,s,e,f,f,f,c,n,b,t,?,k,k,p,w,w,o,e,w,v,p
6279,0,others,s,w,f,n,f,w,b,p,e,?,k,k,w,w,w,others,p,w,s,g
6280,1,f,s,e,f,s,f,c,n,b,t,?,k,k,p,w,w,o,e,w,v,p
6281,1,x,s,e,f,y,f,c,n,b,t,?,s,s,p,w,w,o,e,w,v,l
6282,1,x,y,e,f,f,f,c,n,b,t,?,s,k,w,p,w,o,e,w,v,d
6283,1,f,y,n,f,f,f,c,n,b,t,?,s,s,w,p,w,o,e,w,v,p
6284,1,f,s,e,f,y,f,c,n,b,t,?,k,s,p,p,w,o,e,w,v,l
6285,1,f,y,n,f,s,f,c,n,b,t,?,s,k,w,p,w,o,e,w,v,d
6286,1,f,y,e,f,f,f,c,n,b,t,?,k,k,w,p,w,o,e,w,v,d
6287,1,f,s,n,f,f,f,c,n,b,t,?,s,s,p,w,w,o,e,w,v,d
6288,1,x,y,e,f,f,f,c,n,b,t,?,s,s,w,p,w,o,e,w,v,l
6289,1,f,s,n,f,s,f,c,n,b,t,?,k,s,p,w,w,o,e,w,v,d
6290,1,x,s,n,f,y,f,c,n,b,t,?,k,s,w,w,w,o,e,w,v,l
6291,1,f,s,e,f,s,f,c,n,b,t,?,k,s,p,p,w,o,e,w,v,p
6292,1,x,s,n,f,s,f,c,n,b,t,?,s,s,w,w,w,o,e,w,v,d
6293,1,f,s,e,f,s,f,c,n,b,t,?,k,s,p,w,w,o,e,w,v,l
6294,1,x,y,e,f,y,f,c,n,b,t,?,s,s,p,w,w,o,e,w,v,p
6295,1,f,y,n,f,f,f,c,n,b,t,?,s,k,w,w,w,o,e,w,v,p
6296,1,x,y,e,f,f,f,c,n,b,t,?,k,s,p,p,w,o,e,w,v,l
6297,1,f,s,n,f,f,f,c,n,b,t,?,k,k,w,w,w,o,e,w,v,p
6298,1,f,s,n,f,y,f,c,n,b,t,?,k,s,w,p,w,o,e,w,v,p
